user_id,lesson,time_value,timestamp,engagement,excitation,stress,relax,interest,focus,main_exercise,sub_exercise
id_0,lesson_1,2021-06-13 18:34:45.073826,1622166879.50218,0.3093785,0.30893200000000004,0.3500275,0.3555612,0.49204970000000003,0.22803449999999997,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:46.073826,1622166880.5030599,0.310286,0.303162,0.354514,0.3581164,0.4913984,0.231665,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:47.073826,1622166881.50394,0.3111935,0.297392,0.3590005,0.3606716,0.49074709999999994,0.2352955,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:48.073826,1622166882.5048199,0.312101,0.291622,0.363487,0.3632268,0.49009579999999997,0.23892600000000003,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:49.073826,1622166883.5057,0.3130085,0.285852,0.3679735,0.365782,0.48944449999999995,0.2425565,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:50.073826,1622166884.50658,0.313916,0.280082,0.37246,0.36833720000000003,0.4887932,0.246187,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:51.073826,1622166885.5074599,0.31482350000000003,0.274312,0.3769465,0.37089240000000007,0.48814189999999996,0.24981750000000005,OP,DLG
id_0,lesson_1,2021-06-13 18:34:52.073826,1622166886.5083401,0.315731,0.268542,0.381433,0.3734476,0.4874906,0.253448,OP,DLG
id_0,lesson_1,2021-06-13 18:34:53.073826,1622166887.50922,0.31663850000000004,0.262772,0.3859195,0.37600279999999997,0.4868393,0.25707850000000004,OP,DLG
id_0,lesson_1,2021-06-13 18:34:54.073826,1622166888.5101,0.317546,0.257002,0.390406,0.378558,0.486188,0.260709,OP,DLG
id_0,lesson_1,2021-06-13 18:34:55.073826,1622166889.50806,0.3148994,0.2602233,0.3924343,0.3739187,0.4847178,0.2567902,OP,DLG
id_0,lesson_1,2021-06-13 18:34:56.073826,1622166890.5060198,0.3122528,0.26344460000000003,0.3944626,0.36927940000000004,0.48324759999999994,0.25287139999999997,OP,DLG
id_0,lesson_1,2021-06-13 18:34:57.073826,1622166891.5039802,0.3096062,0.2666659,0.39649090000000003,0.36464009999999997,0.4817774,0.2489526,OP,DLG
id_0,lesson_1,2021-06-13 18:34:58.073826,1622166892.50194,0.30695959999999994,0.26988720000000005,0.3985192,0.36000079999999995,0.4803072,0.2450338,OP,DLG
id_0,lesson_1,2021-06-13 18:34:59.073826,1622166893.4999,0.304313,0.2731085,0.4005475,0.3553615,0.478837,0.241115,OP,DLG
id_0,lesson_1,2021-06-13 18:35:00.073826,1622166894.49786,0.3016664,0.27632979999999996,0.4025758,0.35072220000000004,0.4773668,0.2371962,OP,DLG
id_0,lesson_1,2021-06-13 18:35:01.073826,1622166895.4958198,0.2990198,0.2795511,0.40460409999999997,0.3460829,0.47589659999999995,0.2332774,OP,DLG
id_0,lesson_1,2021-06-13 18:35:02.073826,1622166896.4937801,0.2963732,0.28277240000000003,0.4066324,0.34144359999999996,0.4744264,0.22935860000000002,OP,DLG
id_0,lesson_1,2021-06-13 18:35:03.073826,1622166897.49174,0.29372659999999995,0.2859937,0.4086607,0.33680429999999995,0.4729562,0.22543979999999997,OP,DLG
id_0,lesson_1,2021-06-13 18:35:04.073826,1622166898.4897,0.29108,0.289215,0.410689,0.332165,0.47148599999999996,0.221521,OP,DLG
id_0,lesson_1,2021-06-13 18:35:05.073826,1622166899.49037,0.2829138,0.2956656,0.4005415,0.32068359999999996,0.47109529999999994,0.2219741,OP,DLG
id_0,lesson_1,2021-06-13 18:35:06.073826,1622166900.49104,0.2747476,0.3021162,0.390394,0.3092022,0.4707046,0.2224272,OP,DLG
id_0,lesson_1,2021-06-13 18:35:07.073826,1622166901.4917102,0.2665814,0.30856680000000003,0.3802465,0.2977208,0.4703139,0.22288029999999998,OP,DLG
id_0,lesson_1,2021-06-13 18:35:08.073826,1622166902.4923801,0.2584152,0.31501740000000006,0.37009899999999996,0.28623940000000003,0.4699232,0.2233334,OP,DLG
id_0,lesson_1,2021-06-13 18:35:09.073826,1622166903.49305,0.250249,0.321468,0.3599515,0.274758,0.46953249999999996,0.22378649999999997,OP,DLG
id_0,lesson_1,2021-06-13 18:35:10.073826,1622166904.4937198,0.2420828,0.32791859999999995,0.349804,0.2632766,0.46914179999999994,0.2242396,OP,DLG
id_0,lesson_1,2021-06-13 18:35:11.073826,1622166905.49439,0.2339166,0.33436920000000003,0.33965650000000003,0.2517952,0.4687511,0.22469270000000002,OP,DLG
id_0,lesson_1,2021-06-13 18:35:12.073826,1622166906.4950602,0.2257504,0.3408198,0.329509,0.2403138,0.4683604,0.2251458,OP,DLG
id_0,lesson_1,2021-06-13 18:35:13.073826,1622166907.4957302,0.2175842,0.34727040000000003,0.3193615,0.22883240000000002,0.4679697,0.2255989,OP,DLG
id_0,lesson_1,2021-06-13 18:35:14.073826,1622166908.4964,0.209418,0.353721,0.309214,0.21735100000000002,0.467579,0.226052,OP,DLG
id_0,lesson_1,2021-06-13 18:35:15.073826,1622166909.4955704,0.204398,0.3378414,0.3174285,0.22504870000000002,0.4665553,0.2160304,OP,DLG
id_0,lesson_1,2021-06-13 18:35:16.073826,1622166910.49474,0.199378,0.3219618,0.32564299999999996,0.2327464,0.4655316000000001,0.20600879999999996,OP,DLG
id_0,lesson_1,2021-06-13 18:35:17.073826,1622166911.49391,0.194358,0.3060822,0.3338575,0.24044410000000002,0.4645079,0.1959872,OP,DLG
id_0,lesson_1,2021-06-13 18:35:18.073826,1622166912.4930801,0.189338,0.2902026,0.342072,0.24814179999999997,0.46348420000000007,0.1859656,OP,DLG
id_0,lesson_1,2021-06-13 18:35:19.073826,1622166913.49225,0.184318,0.274323,0.3502865,0.2558395,0.4624605000000001,0.17594400000000002,OP,DLG
id_0,lesson_1,2021-06-13 18:35:20.073826,1622166914.49142,0.179298,0.2584434,0.358501,0.2635372,0.4614368,0.1659224,OP,DLG
id_0,lesson_1,2021-06-13 18:35:21.073826,1622166915.49059,0.174278,0.2425638,0.3667155,0.2712349,0.46041309999999996,0.15590079999999998,OP,DLG
id_0,lesson_1,2021-06-13 18:35:22.073826,1622166916.4897602,0.169258,0.2266842,0.37493000000000004,0.2789326,0.4593894,0.14587920000000001,OP,DLG
id_0,lesson_1,2021-06-13 18:35:23.073826,1622166917.48893,0.16423800000000002,0.21080460000000004,0.3831445,0.2866303,0.4583657,0.1358576,OP,DLG
